"a1","a2","a3","a4","a5","LL"
0.783812689784927,507.582945184543,78.3297410177838,6.11797179106077,0.957142843563093,-543.401687234158
1.04935871136412,490.78056267362,77.8624025331992,6.18563555386618,0.957132762169665,-535.525635046521
1.15997506682056,503.908640248952,77.9152640225609,5.96731232687298,0.970683826633283,-532.048642768105
1.32410951480217,515.999206596191,78.3954188982011,5.66705640035427,0.982162422445711,-531.961706968136
1.2200366761628,478.623203090865,78.4145033556717,6.01380632912204,0.995081873627061,-529.981201856703
1.15398328210395,483.851892664547,77.5597838495293,6.16853593654548,0.994430915828981,-532.658534258444
1.2104366370865,535.251509791129,78.4768143941924,5.58299849815353,1.00549333248124,-530.532278109387
1.13741208505197,489.088805498657,78.0201355151564,6.01368136398451,0.99931392250563,-529.212370612239
1.32115813955391,544.93188744341,78.0794602106694,5.96539155914031,1.01373952473661,-530.796581417437
1.21366951989923,493.516175913835,78.6395792384515,5.79882337216566,1.04103449709982,-525.823899688268
1.07327855700816,514.685621525151,78.286920953063,5.68181356646633,1.07760888270821,-521.954238924719
1.08519473534369,493.529856685189,77.7431504274896,5.56637315864853,1.13004944932176,-519.051606680835
1.23757463357955,489.000820917487,78.5557767817788,5.91620215943593,1.10079026965318,-520.492578819039
1.16491825900741,502.631256448803,78.4487957965091,5.60210256672529,1.12799029873831,-517.703299288804
1.02264828535767,541.642536680832,78.4176957767522,5.99339164280993,1.13826332628833,-517.186790482122
1.05642805359074,501.747325829211,78.7188071065683,5.8205921711392,1.15502482025594,-515.585339079238
0.975315125400471,496.213274607195,77.9301210629027,6.13521777333848,1.2095824273,-510.341523807994
0.941120016883481,518.037892765293,78.6234104511528,5.59715278782645,1.22498724499357,-510.909567011305
1.01356000785072,513.344386412269,77.9551726576515,6.00192738405749,1.25352949015137,-505.71561582647
1.06113698776752,503.359230108664,78.6844622193187,6.19239526859943,1.28926125128005,-504.270170973666
0.929594915838988,454.376833901664,78.4523204318474,5.97672772840287,1.31996470461013,-502.956308526428
1.03351730813719,495.004172507657,78.1824610302062,5.8597092429581,1.34735148703064,-497.431812048365
0.874915648290872,503.222893404573,77.6990663758042,6.18706662168091,1.34462919487892,-499.978006825321
0.839598140736993,495.671157768101,78.5714188578436,6.16443716195896,1.35382651490533,-499.013498761587
0.862777724551996,493.665108252669,78.041240234214,5.98025776851835,1.38469083161037,-495.073451957897
0.841841132804645,511.771883469271,78.4981076800917,5.75452033419082,1.41676542785496,-493.221920927316
0.955653082966037,456.83622014775,77.9159560165493,6.51873397551473,1.43380619378279,-496.340890389665
0.711701061830903,535.132099723643,77.6289751761428,6.54462855827908,1.45867150439156,-494.950577968704
1.10761843948917,512.060433206431,78.3688557866677,6.17049672342569,1.46641969391504,-490.115160212886
0.756941771756732,493.862298736726,78.3063953213941,6.35140819683846,1.50729303018407,-486.966659949334
1.03360206031166,508.747775052878,77.7045273679469,6.07491781444985,1.4932723455656,-487.833172697802
1.02859584729885,517.363009736905,78.0152820236575,5.9947230316511,1.49148990780057,-486.562009788407
0.939620002715917,498.883063316557,78.1582394204725,5.95034295839047,1.49582899280557,-485.210889259591
1.02782902732808,504.628696412439,78.3125935865846,6.16452107939138,1.55082083220127,-482.497802567883
0.74103907636715,486.703250549798,78.6333979740289,6.03518692816817,1.54071494096924,-484.834611028478
0.796634260983239,543.963221098311,78.1436156226419,5.78353098014724,1.52374808423102,-485.109601654818
0.994015122368284,510.325000709714,78.1632074107472,5.94090798122244,1.53728150989551,-482.428729467197
0.947763876128682,536.959063139716,78.2520672614119,6.34160151441497,1.54812810840115,-483.202092703371
0.778258949544871,534.744979546755,78.2038547210036,6.71627339292186,1.54006252421019,-486.706935243922
0.776066646369433,491.650093339504,77.6238788545972,6.10375597887129,1.58273028146724,-481.479538130588
0.804337179551099,493.093217840138,78.3795154424908,5.87181067467959,1.60058589878298,-477.947266746587
0.974234953053654,516.013270907601,78.132327395282,6.16565997406429,1.61590862619744,-477.135567329214
0.853358118467695,500.816881824705,78.2513739674979,5.96322155313795,1.62982178257744,-474.911907311499
0.806302601798548,488.07454084743,77.7877549059631,6.02425669243097,1.65143163038851,-474.96335667817
0.816083984453717,494.823024510792,78.3658038499057,6.13563832234718,1.65931689775692,-473.26813660591
0.892659929035773,503.459474115693,78.2487205904296,5.65497227757607,1.67758965033769,-472.650689569668
0.730343533433267,536.182302406851,77.6344979324052,6.08835414199566,1.70876236871048,-471.898436716143
0.802384157701576,512.435945920676,78.0775673536835,6.10030092319026,1.71755860204774,-468.569075792728
0.874083782450935,505.841816043595,77.8512223250273,5.91307282307895,1.74359908685164,-467.703455086153
0.694933662505947,504.606726449135,78.7229220798046,5.9422889244407,1.72506584498298,-470.806145199943
0.693258497377607,531.170940098125,78.1661062141239,5.80118386341133,1.72707552907762,-469.787879849968
0.718522092122392,555.12222720626,78.6317571101997,5.81670771324545,1.73195077501983,-471.246387150382
0.646464241739959,516.398237810546,78.8131824760932,5.65015850096834,1.75184554784556,-472.472729761549
0.890984673558047,552.926190932114,78.5098859809785,6.40363954569565,1.78632264885111,-467.702760607251
0.709837299947784,510.663140138166,78.2425818976014,6.56869650487282,1.8200303857616,-463.943614749537
0.661701941978065,535.827233581579,78.0322180822447,6.39059776419693,1.82267123106585,-463.202775484263
0.791858299786928,494.994310354849,78.6182994949152,6.26779231967833,1.84325406467967,-461.613581983136
0.726693101798089,517.894056607027,78.4492228746833,6.1855141322107,1.86447423195141,-458.857811065896
0.842232295347016,479.869789408108,78.5043139923935,5.72533313916714,1.9135396846982,-457.728179255625
0.696501661198155,479.49624578461,78.6919630243867,6.15319830029679,1.9497859448914,-455.684223975587
0.831444377427453,546.706301034063,78.069828331082,6.49657799538801,1.96008516327803,-455.719365989764
0.732024126016696,494.327626745323,78.0786173245858,5.81190468857991,2.00619744967642,-450.272327561221
0.606460452055737,564.681786693435,78.1351394423616,6.21499380553347,2.03028752821005,-450.211924027547
0.695337232587719,526.970422236588,78.8450808854793,6.21812543083564,2.03507690514345,-450.056157958915
0.842673479756289,547.278085774586,78.4297567157637,6.06553659345964,2.02262576249172,-450.523259453386
0.625846600037311,506.994306414354,78.0647073755352,6.39198953451941,2.03695691104413,-448.782336892609
0.756166030174908,495.759637568877,78.1457978708805,6.15631344898804,2.02863324599647,-448.360547763987
0.734324854469373,493.445619450793,78.5194909486916,5.73610472095456,2.04556146530131,-448.830530419277
0.659354785753989,488.69768757813,77.8384861636543,6.32009507320459,2.04731168167046,-448.9261613267
0.705753465494264,542.623359443222,78.5263684349555,6.16182120487276,2.07456203547312,-446.204765846965
0.844674338057996,478.400814001218,78.2793636499837,6.36988442458002,2.06000358520571,-449.57480975258
0.708231222105462,484.732801698199,78.3941268597189,5.97537727563755,2.10609860626259,-444.325272763108
0.543409218524835,516.222264659,78.3000360654396,5.97388891025021,2.17619103376188,-440.835338876278
0.621550857769186,520.727246441748,77.9205236055143,6.28393651563902,2.20101137260279,-438.435660497624
0.77627733689898,518.368842461483,78.3064175275402,6.23819429275844,2.27485269776041,-435.042513177076
0.706977742559341,514.331246581474,78.1969772377379,6.26768409186887,2.31289852273131,-432.1433560165
0.615163472098059,505.850564252876,78.1054070747582,6.41349782733166,2.34928628474736,-430.657512539382
0.717971478770327,498.270611737418,78.6694959506429,6.14570999388125,2.33500272569153,-432.444709396807
0.729602339316241,521.70980321378,78.1829453137918,6.50362764424258,2.37525155714059,-430.767597951372
0.620936513047814,544.363450054431,77.4759552376603,6.11587271520453,2.37595314137665,-431.881507034971
0.670175852694317,551.189614649563,78.314398902733,5.80512815594602,2.39157427317328,-429.593138161053
0.589701908286867,491.513779872927,78.2491039092332,6.21514951220646,2.40135268910678,-427.898947004404
0.659404931336411,480.606388749221,77.7603739548656,6.07783346513071,2.43554366413074,-427.899105520788
0.747791474064747,480.016912136289,78.0615497448091,6.5653321321206,2.45917583678148,-429.307816660609
0.667337944599496,486.985930548137,78.2709795774386,6.15804277002025,2.46634679911792,-424.935566494312
0.733307746816679,516.70703770547,78.7341986901683,6.38981127863485,2.49866649152484,-425.970736013423
0.672274170661657,540.357249312198,78.1229487637083,5.74913596101491,2.5171894554221,-423.504575628333
0.607954947618317,519.989555309991,77.5875254930364,6.12081393338801,2.49203491942435,-424.662961203411
0.647188229558964,503.221059180833,77.7942223593283,6.11040830378366,2.54535510770221,-421.327033441327
0.585815897486652,515.205405757335,78.5761881529426,6.15293495205751,2.56334396727216,-419.911479610582
0.504004395423472,536.08917325382,77.9855597643601,6.44237726747437,2.56411577374075,-420.547044800931
0.705940321879542,530.928575953688,77.8125410140997,5.97817114361002,2.59355858535569,-420.020295097392
0.583488172289674,496.588680958692,78.5149232024092,6.5262767952874,2.61979732863224,-419.111351480211
0.713301896980185,524.298743632566,78.6297425182967,6.082580882564,2.66695075924807,-417.046732434204
0.562105441622606,557.385545276601,78.5354914264281,6.36403147634407,2.7019296530184,-414.92600528162
0.508505933398658,539.865368057604,78.9664613554158,6.0938269930197,2.73260594392698,-415.813179344239
0.580988363752379,544.920471084458,78.3620619134951,6.04956746982285,2.77541310093965,-410.576723924854
0.484034468202197,509.185116239477,78.7022873092779,6.03234342410649,2.80950852438645,-410.917052733053
0.607032733363466,498.425948912048,78.2965921143925,6.52794122520324,2.8014272380748,-411.113261591951
0.537602553266369,515.290174342676,78.1346278389706,6.26444110901984,2.8012594124981,-408.883442247273
0.498776909966518,476.445902754912,78.5054718570881,5.97393298768684,2.82030243363307,-411.43710491724
0.579503459923443,539.89777186366,78.0338978654481,6.09975714363488,2.80219890560137,-409.223126987244
0.623850593085171,521.840565111082,78.6803908134197,5.986481092781,2.79373087715432,-411.076652311542
0.621493591099656,584.458588659464,78.0843082966794,5.97484107063835,2.87688379931103,-410.259975647742
0.524790344312234,541.378052331551,78.2869785779641,6.13434924044799,2.89933330622146,-405.197169397423
0.434930444723724,545.672502762905,78.4000993769652,6.42158689075827,2.92053928581898,-405.87120383366
0.510019094633798,524.660760062756,78.4234321865859,6.06185405114833,2.93031211787988,-404.198689830459
0.515824424359617,541.141609746208,78.2891018781923,6.13999666719928,2.95733887780545,-403.009346511151
0.611809060545134,505.691428598856,78.0477643367922,5.50082674577977,2.95914651091267,-408.10445459035
0.429494930532747,529.808313432378,78.251274646432,6.26042059091008,3.00902774818996,-401.698528799085
0.444351076719247,556.705434346023,78.0304798765731,6.44467317333728,3.04900232837043,-401.192478342589
0.547781383340023,543.051288793321,78.5192670883361,6.4064463749619,3.10300888839744,-399.173384869454
0.592751592818263,539.983771430138,78.4221895411527,5.9109829503322,3.11903267802237,-398.91057025955
0.447971891958117,491.675394452438,78.174448908569,6.54541464397552,3.11522634590527,-399.800658239829
0.530350750142043,500.360120437587,77.9110824680868,6.49719928796139,3.16144749668384,-397.724036104655
0.562515310202532,486.720327185439,78.2602747750648,5.85185245387602,3.13323370105099,-398.946504778942
0.556675502611879,472.132633012029,78.1720128247318,5.81013045115871,3.14958153729157,-399.875651796334
0.630145749302189,530.417487965103,77.2000392244623,5.93556166506631,3.17302639701353,-403.690225930125
0.45294319918793,480.916544881653,78.3263480661192,6.32480409999361,3.17311281879326,-397.800565151032
0.53143194960314,501.142676904851,78.3704048293159,5.9487207616812,3.18290540966436,-396.160432507269
0.582243091880318,530.910439948331,78.2022059689367,5.94686710620874,3.16611847474609,-396.581381304505
0.489231325402926,578.904147921377,77.9528666630977,6.42490214433496,3.19557383684531,-397.649669862915
0.56332007246219,556.273420632266,78.0273537638062,6.21249628466662,3.23264660434472,-394.993926328615
0.460457075221143,511.877618126858,78.4043109996513,6.00081119280741,3.26736134815436,-393.33224121478
0.569677380325066,493.321795943112,78.5739220517106,6.05189034628502,3.33681014589113,-392.690940465055
0.553546965664506,473.657311995969,78.4006613355465,6.10199673013788,3.32938367524582,-393.549749114927
0.560218017853069,525.398517098764,78.1887740370848,6.05515183561003,3.26171722168768,-393.041922770001
0.452347920339842,485.92479564154,78.601367501988,5.97682178193383,3.30163547445625,-394.607490781247
0.539945686035124,500.834767826536,78.4657352991566,5.99416092725827,3.3193376514508,-392.242869175626
0.412613843688737,577.770929531523,78.4759443743754,6.53822317619303,3.35524812873984,-393.448784811032
0.450983949854011,530.219623168076,78.2399018671487,6.03791865467716,3.3869650012157,-389.279064053632
0.4885736817314,504.726535361664,78.0415202979567,6.50605765739133,3.38741524505634,-390.288501305021
0.528407178056647,492.124720566391,78.2662071304872,5.8451010326682,3.3901557670205,-391.023095599139
0.425682254054061,516.934349597264,78.0460638124596,6.29049429423618,3.39129742807246,-389.243787334864
0.414961827619176,554.859018822908,78.0028330311148,6.63026450853308,3.39744687188057,-391.008178469184
0.502023502150216,536.42072438317,78.2008125646272,6.11287945732242,3.42660716261454,-387.976350421043
0.492789463977124,544.771953902491,78.138792746597,6.15043994288915,3.4704918907047,-386.964885608054
0.504278356604998,517.804593375281,78.3187275895392,6.53428970674649,3.44879235871817,-388.503544784004
0.366592181627368,546.209603003923,78.5037071475066,6.34651579396083,3.4920468475019,-388.114588989096
0.433373233705059,514.304237306545,78.0002138130853,6.60013966568751,3.49962482902108,-387.549012583774
0.568347054080795,498.471777098187,78.8527488717539,6.75503794124279,3.4929357471354,-393.236597771147
0.466065431575083,547.296027149352,78.7881449927967,6.42492772556171,3.52473225032643,-387.967083508615
0.488411443860464,528.890293883842,77.8133705796288,6.27093014745332,3.51339145694604,-386.364437202013
0.458194918792485,554.557340796701,78.1533048070453,6.36447217387656,3.53643562469995,-385.665791702261
0.388827903250257,536.452642234573,77.8869798245422,6.19902200196376,3.54987833567149,-385.814422300963
0.458914128100215,538.548158217307,78.2404342483077,5.99824114866712,3.53102574546033,-385.658142684774
0.557353216855008,537.305907592627,78.1548347848074,6.00162411138138,3.54061686322221,-386.102133345661
0.431958053616318,572.28378764965,78.5394855861893,6.19726194217573,3.59282658729976,-386.019185019793
0.496073215072412,510.68949084549,78.0668838196046,6.40953128040101,3.62988357076779,-383.475340142472
0.366708755081214,497.192247824504,78.1656799530447,6.41938132334729,3.62316750949777,-385.043006294161
0.366217883960147,520.599098963304,78.036372192999,6.32898318607184,3.60188298054125,-384.551995341679
0.373133961363544,511.315952924984,78.061377333806,5.98384007512864,3.58436285205783,-385.949651669449
0.494657878067476,523.838370714293,77.464745888774,6.10444388959824,3.56996519479742,-387.524957030534
0.377186267325963,505.732109707829,78.0955628444878,5.85752386657637,3.58890645218365,-386.884310589832
0.389733111640389,549.530601265077,78.4614577421907,6.54494369613175,3.61703174538595,-384.874902431075
0.340022807059604,505.550767036567,78.1612717968462,6.75939740049743,3.59449724856931,-387.981842547174
0.39286106086519,532.741807949207,78.5787042392587,6.34675594648631,3.59319111444588,-384.944743826649
0.492130642393463,555.27958923278,78.410651904975,6.28222358183092,3.58851109231899,-384.764537260021
0.644681268921065,508.975103963067,77.8456819678597,5.82169155544612,3.60545258088501,-388.22944307839
0.425987453181971,533.685203792947,78.1299169411692,6.3290277810425,3.60149980778709,-383.445492298921
0.584372621515027,500.93090783333,78.0087972511409,6.02423624258092,3.59746789606554,-385.642882532133
0.630399666412092,562.27546611769,78.27942261418,6.15703169683003,3.62912523487406,-387.07997145914
0.673554138000749,505.795212830003,78.1292889136691,5.924806366782,3.61618204467607,-387.620037548494
0.415350265160921,515.897139626614,78.1044057192308,5.95316105721569,3.56819819414794,-385.402953242401
0.53541745696361,515.409314076936,78.1551054469721,6.25743292158003,3.6048158004986,-383.914816779503
0.465134550622734,528.063391137445,78.4355501367837,6.25666499949991,3.64087496045374,-382.663882685604
0.564954973257772,510.911985131192,78.1855003473648,5.7675386011089,3.68148104363079,-384.385699541285
0.51586193187815,486.852078460656,77.8393099137882,5.84041876252472,3.76091794689928,-383.502362851675
0.432621280228806,572.330481940001,78.0561752712934,6.28904240338353,3.73734846437929,-381.935692523639
0.377173658146438,519.880126356401,78.2427373903883,5.83122755102741,3.78906545387468,-381.890111021431
0.495922034693618,547.07807254759,78.4759781783406,5.9861854282692,3.78628621136192,-380.814242678304
0.553885284914486,512.595852859946,77.6077424408732,6.10460876894565,3.78693380835106,-382.593708679597
0.381842995097664,521.335201356001,77.9883602757004,6.1554938592813,3.8227484721913,-379.205696206177
0.441211161254137,547.074491534016,78.0254577449077,5.88600544552472,3.78573415347041,-381.008786781062
